Shaco,JUNGLE,Good / A,56.38,-0.45,46.48%,80.84%,6.48%,30.23%,2.30,14.22,Iron
Shaco,SUPPORT,Fair / B,48.67,-5.41,49.55%,12.57%,1.15%,30.23%,2.21,14.22,Iron
Shen,TOP,Strong / S,71.68,+6.76,49.73%,63.77%,2.49%,0.66%,2.76,14.22,Iron
Shen,SUPPORT,Good / A,58.55,-5.86,50.81%,26.00%,0.88%,0.66%,2.60,14.22,Iron
Shyvana,JUNGLE,Strong / S,68.19,+3.41,51.88%,92.75%,2.50%,1.11%,2.24,14.22,Iron
Singed,TOP,Strong / S,69.50,+8.94,52.22%,75.23%,1.37%,0.48%,1.75,14.22,Iron
Sion,TOP,Good / A,56.71,-0.96,50.20%,69.26%,2.30%,1.23%,1.63,14.22,Iron
Sion,MID,Good / A,49.35,-10.39,52.37%,11.30%,0.39%,1.23%,1.20,14.22,Iron
Sion,SUPPORT,Fair / B,47.99,NEW,50.43%,10.10%,0.31%,1.23%,1.77,14.22,Iron
Sivir,ADC,Good / A,52.44,+3.48,49.41%,94.83%,3.56%,0.81%,2.20,14.22,Iron
Skarner,JUNGLE,Good / A,50.40,-2.86,47.35%,92.73%,3.55%,4.93%,2.61,14.22,Iron
Smolder,ADC,Fair / B,46.53,+1.05,48.07%,46.87%,5.07%,6.90%,2.22,14.22,Iron
Smolder,MID,Weak / C,29.24,-3.08,46.14%,31.87%,3.60%,6.90%,1.94,14.22,Iron
Smolder,TOP,Bad / D,23.70,-2.77,45.01%,19.97%,2.24%,6.90%,1.64,14.22,Iron
Sona,SUPPORT,Good / A,58.47,-3.22,50.17%,97.76%,2.61%,0.19%,2.71,14.22,Iron
Soraka,SUPPORT,Good / A,58.01,+3.65,49.87%,97.25%,3.51%,1.55%,2.69,14.22,Iron
Swain,ADC,God / S+,87.72,NEW,54.08%,11.47%,1.46%,7.45%,2.73,14.22,Iron
Swain,MID,Strong / S,72.51,+25.76,51.80%,18.29%,2.15%,7.45%,2.44,14.22,Iron
Swain,SUPPORT,Strong / S,67.10,+18.47,50.84%,62.50%,6.88%,7.45%,2.31,14.22,Iron
Sylas,MID,Good / A,62.18,-4.45,46.81%,81.33%,12.60%,14.44%,1.89,14.22,Iron
Syndra,MID,Fair / B,40.73,-7.56,47.56%,91.59%,3.08%,2.83%,2.15,14.22,Iron
Tahm Kench,TOP,God / S+,77.59,+8.65,50.93%,40.09%,4.07%,6.16%,2.40,14.22,Iron
Tahm Kench,SUPPORT,Good / A,62.33,-0.87,50.53%,55.69%,5.22%,6.16%,2.34,14.22,Iron
Taliyah,MID,Fair / B,38.83,+8.65,48.53%,54.07%,0.67%,0.33%,2.05,14.22,Iron
Taliyah,JUNGLE,Weak / C,31.02,+4.02,46.59%,36.95%,0.51%,0.33%,2.11,14.22,Iron
Talon,JUNGLE,Fair / B,40.11,+6.94,48.05%,24.51%,0.81%,0.90%,2.11,14.22,Iron
Talon,MID,Weak / C,36.72,+8.54,47.67%,72.08%,2.30%,0.90%,2.01,14.22,Iron
Taric,SUPPORT,Good / A,60.30,-5.30,51.04%,93.83%,1.40%,0.41%,2.54,14.22,Iron
Teemo,TOP,God / S+,85.06,+4.32,51.37%,51.30%,7.87%,26.63%,1.84,14.22,Iron
Teemo,JUNGLE,God / S+,79.77,+7.26,52.23%,29.28%,4.88%,26.63%,2.12,14.22,Iron
Teemo,SUPPORT,Strong / S,67.61,+3.08,52.83%,10.37%,1.59%,26.63%,1.98,14.22,Iron
Thresh,SUPPORT,Fair / B,48.69,-1.48,47.31%,97.01%,9.04%,3.77%,2.31,14.22,Iron
Tristana,ADC,Weak / C,30.78,+1.80,46.03%,87.76%,5.87%,2.95%,1.98,14.22,Iron
Trundle,TOP,Strong / S,65.70,+8.71,51.69%,64.75%,3.28%,2.28%,1.46,14.22,Iron
Trundle,JUNGLE,Strong / S,64.23,+4.23,51.93%,30.43%,1.47%,2.28%,2.12,14.22,Iron
Tryndamere,TOP,Fair / B,45.08,-2.75,48.18%,74.67%,2.89%,2.70%,1.63,14.22,Iron
Tryndamere,JUNGLE,Fair / B,38.82,-0.51,48.39%,18.50%,0.62%,2.70%,1.90,14.22,Iron
Twisted Fate,MID,Bad / D,26.72,+0.92,46.76%,80.32%,1.52%,0.19%,1.92,14.22,Iron
Twitch,ADC,Weak / C,28.82,+4.99,46.07%,81.16%,3.01%,3.47%,2.06,14.22,Iron
Udyr,JUNGLE,Fair / B,43.38,-12.28,48.07%,83.46%,2.24%,2.09%,2.05,14.22,Iron
Udyr,TOP,Bad / D,27.68,-15.18,46.25%,14.68%,0.42%,2.09%,1.65,14.22,Iron
Urgot,TOP,Strong / S,71.84,+10.76,51.57%,89.61%,2.77%,1.43%,1.97,14.22,Iron
Varus,ADC,Fair / B,41.04,-0.54,47.27%,88.83%,5.81%,1.26%,2.16,14.22,Iron
Vayne,ADC,Fair / B,42.29,+3.33,47.82%,78.82%,6.15%,5.46%,1.97,14.22,Iron
Vayne,TOP,Bad / D,24.29,-9.41,45.57%,17.95%,1.22%,5.46%,1.60,14.22,Iron
Veigar,MID,God / S+,84.26,-6.88,51.59%,77.50%,7.86%,7.75%,2.24,14.22,Iron
Veigar,SUPPORT,Fair / B,37.11,-2.94,48.26%,11.10%,1.17%,7.75%,1.87,14.22,Iron
Vel'Koz,MID,Strong / S,64.29,+18.67,51.52%,21.37%,0.98%,1.34%,2.28,14.22,Iron
Vel'Koz,SUPPORT,Good / A,59.12,+3.00,50.86%,73.88%,3.13%,1.34%,2.20,14.22,Iron
Vex,MID,Good / A,62.61,+0.84,49.69%,93.93%,5.07%,7.55%,2.21,14.22,Iron
Vi,JUNGLE,Good / A,63.01,+3.46,49.05%,94.55%,6.83%,1.49%,2.17,14.22,Iron
Viego,JUNGLE,Strong / S,75.10,-3.08,49.52%,97.16%,9.78%,6.27%,2.17,14.22,Iron
Viktor,MID,Fair / B,47.61,-8.62,49.06%,90.37%,2.15%,0.56%,2.11,14.22,Iron
Vladimir,MID,Fair / B,39.76,-3.18,48.11%,61.79%,2.29%,4.93%,2.00,14.22,Iron
Vladimir,TOP,Weak / C,28.27,-2.38,45.93%,35.54%,1.38%,4.93%,1.69,14.22,Iron
Volibear,TOP,Strong / S,64.71,+6.70,50.36%,46.97%,4.98%,6.09%,1.68,14.22,Iron
Volibear,JUNGLE,Good / A,61.14,-1.83,49.78%,49.67%,4.76%,6.09%,2.09,14.22,Iron
Warwick,JUNGLE,God / S+,94.80,+1.68,51.52%,89.10%,11.84%,15.62%,2.06,14.22,Iron
Wukong,JUNGLE,Strong / S,69.55,+3.82,51.19%,76.44%,3.21%,0.85%,2.50,14.22,Iron
Wukong,TOP,Good / A,49.68,+8.28,48.69%,17.92%,0.81%,0.85%,2.01,14.22,Iron
Xayah,ADC,Fair / B,41.08,+2.24,47.39%,98.14%,5.67%,1.04%,2.12,14.22,Iron
Xerath,MID,Good / A,59.24,-1.43,49.41%,34.27%,2.11%,6.53%,2.62,14.22,Iron
Xerath,SUPPORT,Good / A,58.13,-0.74,50.11%,62.74%,3.68%,6.53%,2.47,14.22,Iron
Xin Zhao,JUNGLE,Good / A,60.69,+3.75,49.99%,91.47%,4.18%,0.84%,2.14,14.22,Iron
Yasuo,MID,God / S+,75.55,-5.53,48.51%,75.85%,13.03%,23.98%,1.62,14.22,Iron
Yasuo,TOP,Bad / D,24.69,-8.41,45.50%,14.43%,2.67%,23.98%,1.36,14.22,Iron
Yone,MID,Good / A,63.86,-5.17,48.15%,65.84%,10.99%,15.27%,1.73,14.22,Iron
Yone,TOP,Fair / B,40.26,-8.48,46.54%,30.53%,5.41%,15.27%,1.54,14.22,Iron
Yorick,TOP,God / S+,86.74,+5.73,53.55%,85.79%,4.68%,9.82%,1.79,14.22,Iron
Yuumi,SUPPORT,Good / A,50.66,-8.73,45.53%,97.33%,4.73%,3.42%,4.65,14.22,Iron
Zac,TOP,God / S+,75.65,+18.21,51.61%,16.51%,0.50%,1.24%,2.51,14.22,Iron
Zac,JUNGLE,Good / A,58.45,+3.06,48.67%,71.12%,2.33%,1.24%,2.94,14.22,Iron
Zed,MID,Fair / B,40.71,-0.14,45.63%,85.64%,7.02%,21.91%,2.01,14.22,Iron
Zeri,ADC,Weak / C,36.92,+9.32,47.33%,93.10%,2.61%,0.57%,2.11,14.22,Iron
Ziggs,ADC,Strong / S,67.34,-1.02,51.59%,58.98%,2.70%,2.29%,2.34,14.22,Iron
Ziggs,MID,Fair / B,42.20,-3.74,48.34%,23.75%,1.10%,2.29%,2.25,14.22,Iron
Ziggs,SUPPORT,Fair / B,39.33,+5.68,48.48%,14.76%,0.66%,2.29%,2.08,14.22,Iron
Zilean,SUPPORT,Fair / B,38.64,+1.01,47.51%,87.69%,1.45%,0.50%,2.54,14.22,Iron
Zoe,SUPPORT,Weak / C,35.97,+0.54,47.90%,20.94%,0.55%,1.51%,2.12,14.22,Iron
Zoe,MID,Bad / D,21.08,-3.01,45.06%,75.88%,2.06%,1.51%,2.17,14.22,Iron
Zyra,SUPPORT,Strong / S,68.38,+3.79,51.92%,85.45%,4.34%,5.35%,2.24,14.22,Iron
Aatrox,TOP,Good / A,54.45,-8.86,48.91%,94.82%,6.89%,10.35%,1.85,14.22,Bronze
Ahri,MID,God / S+,90.61,+0.24,50.43%,95.19%,12.12%,7.01%,2.50,14.22,Bronze
