Garen,TOP,God / S+,75.40,+6.94,51.36%,85.00%,7.62%,5.07%,1.98,14.23,Iron
Gnar,TOP,Strong / S,66.55,+23.69,52.00%,94.12%,2.95%,0.76%,1.96,14.23,Iron
Gragas,JUNGLE,Fair / B,49.31,+22.06,50.20%,37.61%,1.82%,1.46%,2.14,14.23,Iron
Gragas,TOP,Weak / C,31.58,-1.85,44.08%,45.92%,2.52%,1.46%,1.91,14.23,Iron
Graves,JUNGLE,God / S+,73.05,+6.69,50.57%,95.83%,8.54%,9.33%,2.30,14.23,Iron
Gwen,JUNGLE,Fair / B,46.19,+4.82,50.70%,20.49%,0.65%,1.99%,1.92,14.23,Iron
Gwen,TOP,Weak / C,39.24,+5.51,46.49%,76.05%,2.77%,1.99%,1.61,14.23,Iron
Hecarim,JUNGLE,Weak / C,32.50,+3.25,46.89%,99.67%,2.10%,0.97%,2.20,14.23,Iron
Heimerdinger,MID,God / S+,88.58,+11.45,59.92%,27.72%,1.21%,5.31%,2.16,14.23,Iron
Heimerdinger,SUPPORT,Good / A,55.59,+17.02,52.42%,14.20%,0.54%,5.31%,1.88,14.23,Iron
Heimerdinger,TOP,Fair / B,49.14,-11.55,49.12%,51.78%,2.32%,5.31%,1.57,14.23,Iron
Hwei,SUPPORT,Good / A,58.91,+17.10,52.04%,19.22%,1.08%,4.21%,2.51,14.23,Iron
Hwei,MID,Fair / B,46.01,-11.82,47.43%,72.55%,4.08%,4.21%,2.18,14.23,Iron
Illaoi,TOP,God / S+,78.18,+3.97,53.64%,93.49%,5.09%,20.20%,1.68,14.23,Iron
Irelia,MID,Fair / B,51.26,+10.09,50.00%,55.50%,3.86%,8.02%,1.75,14.23,Iron
Irelia,TOP,Weak / C,33.97,-4.85,45.18%,43.41%,3.23%,8.02%,1.48,14.23,Iron
Ivern,JUNGLE,Weak / C,34.38,+11.41,46.73%,87.70%,0.72%,0.31%,2.70,14.23,Iron
Janna,SUPPORT,Good / A,53.92,+1.94,50.00%,97.76%,1.61%,0.34%,3.06,14.23,Iron
Jarvan IV,JUNGLE,Strong / S,72.42,+4.02,51.83%,92.96%,3.21%,0.92%,2.98,14.23,Iron
Jax,JUNGLE,Weak / C,36.57,-11.06,47.89%,33.63%,2.38%,3.99%,2.00,14.23,Iron
Jax,TOP,Weak / C,32.79,-11.16,43.78%,62.34%,5.11%,3.99%,1.55,14.23,Iron
Jayce,MID,Weak / C,33.95,-0.95,46.30%,27.32%,1.05%,0.95%,1.94,14.23,Iron
Jayce,TOP,Weak / C,26.80,+12.96,43.43%,66.78%,2.91%,0.95%,1.63,14.23,Iron
Jhin,ADC,God / S+,76.97,-3.29,51.59%,96.66%,19.31%,10.87%,2.69,14.23,Iron
Jinx,ADC,Good / A,59.04,+2.56,48.80%,98.44%,19.02%,4.62%,2.12,14.23,Iron
K'Sante,TOP,Fair / B,47.20,+12.65,47.47%,95.18%,3.85%,3.55%,1.72,14.23,Iron
Kai'Sa,ADC,Good / A,53.02,+0.68,48.59%,96.65%,11.22%,3.31%,2.25,14.23,Iron
Kalista,ADC,Bad / D,5.88,-15.62,39.32%,88.98%,2.13%,1.17%,1.91,14.23,Iron
Karma,SUPPORT,Fair / B,44.03,-0.14,48.11%,92.96%,4.21%,1.36%,2.38,14.23,Iron
Karthus,JUNGLE,Good / A,62.18,+14.86,52.63%,81.43%,1.61%,1.08%,2.15,14.23,Iron
Kassadin,MID,Good / A,51.95,+23.67,50.00%,93.75%,1.12%,0.75%,2.30,14.23,Iron
Katarina,MID,Weak / C,35.33,-6.17,44.22%,94.28%,5.94%,6.11%,2.01,14.23,Iron
Kayle,TOP,Good / A,55.96,-0.49,50.00%,82.35%,2.92%,0.98%,1.76,14.23,Iron
Kayle,MID,Good / A,55.31,-6.90,51.52%,11.76%,0.40%,0.98%,2.18,14.23,Iron
Kayn,JUNGLE,Good / A,60.43,-14.75,48.52%,97.23%,9.34%,6.23%,2.08,14.23,Iron
Kennen,TOP,Bad / D,25.33,-12.70,43.55%,79.49%,1.27%,0.64%,1.80,14.23,Iron
Kha'Zix,JUNGLE,Fair / B,45.97,-3.16,47.77%,99.58%,5.48%,5.03%,2.13,14.23,Iron
Kindred,JUNGLE,Weak / C,28.32,-0.55,46.44%,95.40%,3.17%,1.15%,1.83,14.23,Iron
Kled,TOP,Weak / C,34.31,-11.32,45.32%,88.54%,0.94%,0.51%,2.01,14.23,Iron
Kog'Maw,ADC,Good / A,52.57,-4.10,50.37%,90.10%,3.76%,9.62%,2.08,14.23,Iron
LeBlanc,MID,Good / A,51.33,+11.65,47.67%,88.24%,4.60%,13.49%,2.44,14.23,Iron
Lee Sin,JUNGLE,Fair / B,48.48,-4.96,45.66%,93.03%,9.85%,7.92%,2.23,14.23,Iron
Leona,SUPPORT,Good / A,59.17,+3.15,50.45%,99.18%,7.02%,8.21%,2.34,14.23,Iron
Lillia,JUNGLE,Good / A,59.01,-9.08,50.00%,92.96%,3.69%,4.20%,2.59,14.23,Iron
Lissandra,MID,Strong / S,67.51,+16.02,53.63%,89.47%,2.21%,1.27%,2.29,14.23,Iron
Lucian,ADC,Good / A,55.31,+16.61,50.53%,92.02%,4.91%,1.23%,2.23,14.23,Iron
Lulu,SUPPORT,Good / A,56.22,+5.53,49.60%,95.74%,5.09%,3.49%,2.94,14.23,Iron
Lux,SUPPORT,God / S+,77.99,-12.87,49.49%,77.17%,17.86%,27.82%,2.38,14.23,Iron
Lux,MID,Strong / S,68.32,-12.67,50.98%,20.29%,5.45%,27.82%,2.52,14.23,Iron
Malphite,TOP,Strong / S,68.21,+1.21,50.06%,48.93%,5.19%,5.77%,2.36,14.23,Iron
Malphite,MID,Good / A,56.28,-16.50,50.27%,10.57%,1.26%,5.77%,2.59,14.23,Iron
Malphite,SUPPORT,Weak / C,36.97,-1.18,47.51%,32.47%,2.59%,5.77%,2.05,14.23,Iron
Malzahar,MID,Strong / S,66.86,-13.68,52.27%,83.42%,5.06%,9.82%,2.21,14.23,Iron
Maokai,TOP,Strong / S,66.38,-5.71,51.20%,24.16%,1.28%,0.70%,2.63,14.23,Iron
Maokai,SUPPORT,Fair / B,44.63,-15.31,48.62%,63.17%,2.57%,0.70%,2.45,14.23,Iron
Maokai,JUNGLE,Bad / D,14.51,-32.21,44.05%,12.23%,0.43%,0.70%,2.35,14.23,Iron
Master Yi,JUNGLE,Strong / S,72.25,+16.69,50.33%,96.23%,9.97%,15.76%,1.84,14.23,Iron
Milio,SUPPORT,Good / A,60.16,-10.71,50.62%,98.77%,2.51%,0.89%,3.37,14.23,Iron
Miss Fortune,ADC,Strong / S,71.76,+1.54,52.07%,93.03%,16.27%,5.75%,2.32,14.23,Iron
Mordekaiser,TOP,God / S+,92.33,+2.64,52.81%,87.32%,10.51%,20.01%,1.92,14.23,Iron
Morgana,SUPPORT,God / S+,72.77,-4.78,51.37%,90.54%,10.08%,27.22%,2.49,14.23,Iron
Naafiri,JUNGLE,God / S+,72.78,+36.93,55.22%,13.93%,0.43%,2.31%,2.11,14.23,Iron
Naafiri,MID,Strong / S,62.73,-0.11,52.82%,73.60%,1.92%,2.31%,2.17,14.23,Iron
Nami,SUPPORT,Fair / B,48.23,-21.16,48.25%,99.17%,4.20%,0.53%,2.90,14.23,Iron
Nasus,TOP,Strong / S,70.36,+1.29,50.96%,77.45%,6.50%,7.54%,1.87,14.23,Iron
Nasus,JUNGLE,Weak / C,33.78,-10.90,47.80%,12.36%,0.85%,7.54%,2.15,14.23,Iron
Nautilus,SUPPORT,Good / A,53.43,+1.19,49.06%,97.92%,7.74%,10.20%,2.25,14.23,Iron
Neeko,SUPPORT,Fair / B,43.65,-1.08,48.38%,72.73%,3.86%,2.34%,2.20,14.23,Iron
Neeko,MID,Bad / D,17.76,-25.73,41.63%,20.09%,1.16%,2.34%,2.07,14.23,Iron
Nidalee,JUNGLE,Bad / D,4.17,-2.14,42.06%,86.01%,2.01%,0.87%,2.07,14.23,Iron
Nilah,ADC,Fair / B,48.34,-16.23,50.00%,95.38%,1.57%,2.38%,2.00,14.23,Iron
Nocturne,JUNGLE,God / S+,81.24,-3.17,51.14%,98.71%,8.93%,15.84%,2.46,14.23,Iron
Nunu,JUNGLE,Good / A,58.65,+12.97,50.67%,93.72%,3.84%,0.92%,2.26,14.23,Iron
Olaf,TOP,Fair / B,41.17,+12.75,48.43%,80.30%,0.99%,0.60%,1.40,14.23,Iron
Orianna,MID,Bad / D,25.70,-30.79,42.62%,93.49%,2.72%,0.77%,2.23,14.23,Iron
Ornn,TOP,Strong / S,63.12,-4.09,50.36%,85.27%,2.83%,0.77%,2.32,14.23,Iron
Pantheon,MID,Good / A,59.86,+10.78,52.00%,15.34%,1.24%,2.57%,2.30,14.23,Iron
Pantheon,SUPPORT,Fair / B,46.54,+4.76,49.46%,50.03%,3.80%,2.57%,1.91,14.23,Iron
Pantheon,TOP,Bad / D,0.00,-31.61,37.03%,25.22%,2.22%,2.57%,1.73,14.23,Iron
Poppy,JUNGLE,God / S+,74.23,+26.37,53.85%,14.72%,0.75%,3.40%,2.75,14.23,Iron
Poppy,SUPPORT,Weak / C,38.12,-9.40,47.30%,72.33%,3.29%,3.40%,2.23,14.23,Iron
Poppy,TOP,Bad / D,17.19,-15.71,41.41%,12.45%,0.83%,3.40%,1.97,14.23,Iron
Pyke,SUPPORT,Fair / B,39.39,-4.37,45.72%,97.06%,8.76%,20.90%,1.98,14.23,Iron
Qiyana,MID,Bad / D,20.12,+20.12,42.67%,80.65%,1.28%,0.28%,1.90,14.23,Iron
Quinn,TOP,Bad / D,12.22,-8.76,41.14%,62.70%,1.09%,0.81%,1.55,14.23,Iron
Rakan,SUPPORT,Fair / B,44.42,-3.00,48.22%,98.34%,3.49%,0.57%,2.50,14.23,Iron
Rammus,JUNGLE,Good / A,54.05,-11.94,49.54%,89.30%,2.69%,5.18%,2.60,14.23,Iron
Rek'Sai,JUNGLE,Fair / B,47.04,+19.50,50.00%,91.30%,0.64%,0.31%,2.30,14.23,Iron
Rell,SUPPORT,Weak / C,32.30,-23.30,45.60%,98.70%,3.71%,1.79%,2.45,14.23,Iron
Renata Glasc,SUPPORT,Bad / D,23.39,-24.04,44.40%,98.81%,1.91%,0.66%,2.33,14.23,Iron
Renekton,TOP,Good / A,62.35,+1.20,50.32%,94.46%,4.76%,2.60%,1.83,14.23,Iron
Rengar,JUNGLE,Bad / D,0.00,0.00,39.50%,90.67%,3.59%,1.86%,1.56,14.23,Iron
Riven,TOP,Bad / D,23.18,+5.85,42.89%,91.01%,2.94%,0.84%,1.49,14.23,Iron
Rumble,TOP,Fair / B,45.34,+17.14,48.51%,86.32%,1.19%,0.45%,1.72,14.23,Iron
Ryze,TOP,Good / A,57.63,+3.04,50.79%,16.67%,0.48%,0.37%,2.13,14.23,Iron
Ryze,MID,Good / A,53.46,-5.73,50.33%,79.89%,2.27%,0.37%,2.14,14.23,Iron
Samira,ADC,Fair / B,39.49,-6.90,47.16%,98.03%,5.25%,12.93%,1.89,14.23,Iron
Sejuani,JUNGLE,Fair / B,45.77,-13.20,47.61%,89.54%,3.28%,0.61%,2.69,14.23,Iron
Senna,SUPPORT,Fair / B,42.38,-8.35,46.87%,93.35%,5.78%,1.74%,2.65,14.23,Iron
Seraphine,SUPPORT,Fair / B,51.07,-4.57,48.55%,90.75%,7.39%,4.02%,2.43,14.23,Iron
Sett,TOP,Good / A,53.70,-18.40,47.52%,87.25%,7.13%,3.25%,1.60,14.23,Iron
Shaco,SUPPORT,Good / A,62.29,+13.62,52.78%,14.81%,1.30%,30.47%,2.36,14.23,Iron
Shaco,JUNGLE,Good / A,55.49,-0.89,47.72%,77.61%,5.92%,30.47%,2.34,14.23,Iron
Shen,TOP,God / S+,90.45,+18.77,55.88%,58.17%,2.22%,0.47%,2.85,14.23,Iron
Shen,SUPPORT,Strong / S,69.16,+10.61,53.89%,31.75%,0.97%,0.47%,2.78,14.23,Iron
Shyvana,JUNGLE,Strong / S,62.71,-5.48,52.28%,90.53%,2.23%,0.93%,2.22,14.23,Iron
Singed,TOP,Strong / S,62.70,-6.80,52.08%,74.44%,1.78%,0.54%,1.82,14.23,Iron
Sion,MID,Strong / S,67.10,+17.74,57.33%,13.61%,0.51%,1.35%,1.16,14.23,Iron
Sion,TOP,Fair / B,45.17,-11.54,48.43%,69.33%,2.33%,1.35%,1.49,14.23,Iron
Sivir,ADC,Good / A,51.85,-0.59,50.00%,95.28%,3.32%,0.61%,2.22,14.23,Iron
Skarner,JUNGLE,Fair / B,43.27,-7.13,47.08%,93.29%,3.61%,5.19%,2.62,14.23,Iron
Smolder,MID,Fair / B,39.37,+10.13,46.57%,29.39%,3.79%,7.72%,1.88,14.23,Iron
Smolder,ADC,Weak / C,35.88,-10.65,45.27%,49.64%,6.32%,7.72%,2.21,14.23,Iron
Smolder,TOP,Weak / C,26.56,+2.86,43.41%,19.99%,2.66%,7.72%,1.63,14.23,Iron
Sona,SUPPORT,Good / A,57.37,-1.10,50.97%,95.99%,2.43%,0.18%,2.75,14.23,Iron
Soraka,SUPPORT,Good / A,58.43,+0.42,50.85%,97.07%,3.60%,1.40%,2.75,14.23,Iron
Swain,ADC,God / S+,90.48,+2.76,58.48%,12.08%,1.59%,10.35%,2.88,14.23,Iron
Swain,MID,Strong / S,68.48,-4.03,52.99%,26.16%,3.13%,10.35%,2.43,14.23,Iron
Swain,SUPPORT,Good / A,52.45,-14.66,49.34%,53.24%,5.95%,10.35%,2.31,14.23,Iron
Sylas,MID,Good / A,56.60,-5.58,46.98%,81.29%,11.58%,14.87%,1.92,14.23,Iron
Syndra,MID,Good / A,51.99,+11.26,49.32%,93.65%,2.85%,2.43%,2.27,14.23,Iron
Tahm Kench,TOP,Good / A,57.10,-20.49,48.12%,37.55%,4.16%,8.69%,2.29,14.23,Iron
Tahm Kench,SUPPORT,Good / A,53.82,-8.51,49.85%,57.62%,5.75%,8.69%,2.23,14.23,Iron
Taliyah,JUNGLE,Strong / S,62.62,+31.60,53.33%,31.25%,0.49%,0.37%,2.11,14.23,Iron
Taliyah,MID,Fair / B,49.37,+10.55,50.00%,61.46%,0.81%,0.37%,2.10,14.23,Iron
Talon,MID,Fair / B,40.63,+3.91,47.35%,70.39%,2.49%,0.97%,1.96,14.23,Iron
Talon,JUNGLE,Bad / D,5.36,-34.75,42.75%,25.70%,0.90%,0.97%,2.09,14.23,Iron
Taric,SUPPORT,God / S+,86.09,+25.78,57.60%,95.18%,1.33%,0.32%,2.68,14.23,Iron
Teemo,TOP,Strong / S,67.09,-17.97,48.76%,49.15%,7.29%,28.42%,1.78,14.23,Iron
Teemo,JUNGLE,Good / A,60.76,-19.00,50.00%,29.29%,4.82%,28.42%,2.13,14.23,Iron
Teemo,SUPPORT,Good / A,55.81,-11.80,51.76%,12.36%,1.76%,28.42%,1.99,14.23,Iron
Thresh,SUPPORT,Fair / B,47.92,-0.77,47.46%,98.07%,9.22%,4.03%,2.33,14.23,Iron
Tristana,ADC,Fair / B,49.48,+18.70,49.26%,87.16%,6.02%,2.40%,2.05,14.23,Iron
Tristana,MID,Bad / D,23.39,NEW,44.17%,10.34%,0.70%,2.40%,1.75,14.23,Iron
Trundle,JUNGLE,God / S+,81.55,+17.33,56.20%,30.11%,1.53%,2.04%,2.14,14.23,Iron
Trundle,TOP,Strong / S,67.68,+1.99,53.25%,64.64%,3.25%,2.04%,1.49,14.23,Iron
Tryndamere,JUNGLE,Good / A,61.79,+22.97,53.80%,20.84%,0.73%,2.69%,1.79,14.23,Iron
Tryndamere,TOP,Good / A,57.27,+12.19,50.55%,72.03%,3.11%,2.69%,1.61,14.23,Iron
Twisted Fate,MID,Weak / C,30.03,+3.31,45.16%,78.15%,1.51%,0.23%,1.91,14.23,Iron
Twitch,ADC,Fair / B,47.16,+18.34,49.03%,75.21%,2.66%,3.19%,2.18,14.23,Iron
Twitch,SUPPORT,Weak / C,39.24,NEW,49.06%,11.04%,0.33%,3.19%,1.81,14.23,Iron
Udyr,JUNGLE,Bad / D,23.35,-20.03,45.51%,78.04%,2.00%,1.62%,2.09,14.23,Iron
Udyr,TOP,Bad / D,12.38,-15.30,41.46%,19.16%,0.53%,1.62%,1.56,14.23,Iron
Urgot,TOP,Strong / S,66.98,-4.86,51.98%,90.93%,2.76%,1.33%,2.05,14.23,Iron
Varus,ADC,Fair / B,43.00,+1.96,47.37%,86.45%,5.52%,1.23%,2.19,14.23,Iron
Vayne,ADC,Good / A,57.25,+14.96,51.13%,78.43%,5.60%,4.87%,2.12,14.23,Iron
Vayne,TOP,Weak / C,31.10,+6.82,45.45%,18.33%,1.22%,4.87%,1.58,14.23,Iron
Veigar,MID,Strong / S,69.98,-14.28,52.07%,76.31%,7.21%,7.19%,2.24,14.23,Iron
Veigar,SUPPORT,Bad / D,15.66,-21.45,43.50%,12.61%,1.25%,7.19%,1.93,14.23,Iron
Vel'Koz,MID,Good / A,52.25,-12.03,50.42%,18.25%,0.98%,1.51%,2.20,14.23,Iron
Vel'Koz,SUPPORT,Fair / B,46.25,-12.87,48.94%,79.29%,3.26%,1.51%,2.33,14.23,Iron
Vex,MID,Good / A,51.91,-10.70,48.24%,94.99%,5.23%,8.08%,2.23,14.23,Iron
Vi,JUNGLE,Fair / B,48.11,-14.90,47.62%,94.46%,6.80%,1.38%,2.13,14.23,Iron
Viego,JUNGLE,God / S+,79.63,+4.53,51.37%,97.65%,9.90%,5.94%,2.25,14.23,Iron
Viktor,MID,Fair / B,45.18,-2.44,47.95%,87.05%,2.77%,0.73%,2.14,14.23,Iron
Vladimir,TOP,Good / A,61.33,+33.06,52.29%,24.49%,0.81%,3.57%,1.80,14.23,Iron
Vladimir,MID,Fair / B,43.85,+4.09,47.71%,73.48%,2.23%,3.57%,2.18,14.23,Iron
Volibear,TOP,Good / A,54.27,-10.44,48.64%,47.53%,4.70%,5.26%,1.72,14.23,Iron
Volibear,JUNGLE,Good / A,52.83,-8.31,49.52%,49.53%,4.40%,5.26%,2.14,14.23,Iron
Warwick,JUNGLE,God / S+,90.28,-4.52,51.61%,89.06%,12.62%,14.97%,2.10,14.23,Iron
Wukong,JUNGLE,Strong / S,69.09,-0.46,51.90%,77.37%,3.89%,1.13%,2.54,14.23,Iron
Wukong,TOP,Good / A,53.16,+3.48,49.62%,16.75%,0.93%,1.13%,2.08,14.23,Iron
Xayah,ADC,Fair / B,39.88,-1.20,46.76%,98.11%,4.62%,0.84%,2.19,14.23,Iron
Xerath,SUPPORT,Strong / S,67.49,+9.36,52.75%,64.08%,4.25%,8.32%,2.59,14.23,Iron
Xerath,MID,Fair / B,46.41,-12.83,46.76%,32.66%,2.24%,8.32%,2.75,14.23,Iron
Xin Zhao,JUNGLE,Weak / C,38.55,-22.14,47.21%,89.97%,4.26%,0.85%,2.08,14.23,Iron
Yasuo,MID,Strong / S,65.57,-9.98,48.48%,75.06%,13.41%,24.10%,1.59,14.23,Iron
Yasuo,TOP,Weak / C,30.61,+5.92,44.49%,16.06%,2.92%,24.10%,1.37,14.23,Iron
Yone,MID,Good / A,60.77,-3.09,48.61%,64.70%,11.32%,15.16%,1.76,14.23,Iron
Yone,TOP,Good / A,51.91,+11.65,47.38%,32.16%,5.97%,15.16%,1.55,14.23,Iron
Yorick,TOP,God / S+,82.21,-4.53,54.50%,85.06%,5.07%,10.20%,1.87,14.23,Iron
Yuumi,SUPPORT,Fair / B,46.54,-4.12,44.79%,97.30%,4.80%,3.54%,4.83,14.23,Iron
Zac,SUPPORT,Strong / S,69.86,NEW,54.55%,10.60%,0.30%,1.12%,2.58,14.23,Iron
Zac,JUNGLE,Fair / B,51.00,-7.45,48.19%,66.51%,2.21%,1.12%,3.08,14.23,Iron
Zac,TOP,Fair / B,41.37,-34.27,46.38%,16.63%,0.50%,1.12%,2.36,14.23,Iron
Zed,MID,Fair / B,43.75,+3.04,45.31%,85.49%,7.08%,20.39%,2.02,14.23,Iron
Zeri,ADC,Weak / C,39.34,+2.42,47.35%,93.31%,2.24%,0.50%,2.09,14.23,Iron
Ziggs,ADC,Strong / S,67.81,+0.47,53.83%,58.82%,2.57%,2.42%,2.37,14.23,Iron
Ziggs,MID,Fair / B,47.10,+4.90,47.98%,22.27%,1.05%,2.42%,2.58,14.23,Iron
Ziggs,SUPPORT,Fair / B,42.10,+2.77,49.62%,16.86%,0.66%,2.42%,1.79,14.23,Iron
Zilean,SUPPORT,Good / A,62.35,+23.71,52.36%,89.67%,1.35%,0.47%,2.75,14.23,Iron
Zoe,MID,Fair / B,48.64,+27.56,49.21%,77.59%,1.86%,1.51%,2.15,14.23,Iron
Zoe,SUPPORT,Fair / B,48.43,+12.46,50.57%,21.43%,0.57%,1.51%,2.08,14.23,Iron
Zyra,SUPPORT,Fair / B,44.23,-24.15,48.33%,81.48%,4.43%,5.15%,2.18,14.23,Iron
Aatrox,TOP,Strong / S,61.51,+7.06,48.29%,95.67%,8.29%,11.93%,1.84,14.23,Bronze
Ahri,MID,Strong / S,72.38,-18.23,49.43%,96.23%,12.07%,7.16%,2.50,14.23,Bronze
Akali,TOP,God / S+,72.55,+26.58,54.86%,13.40%,1.33%,10.86%,2.29,14.23,Bronze
Akali,MID,Strong / S,59.62,-6.58,49.07%,85.66%,7.98%,10.86%,2.30,14.23,Bronze
Akshan,ADC,Good / A,56.86,+37.22,53.19%,10.40%,0.16%,1.64%,2.45,14.23,Bronze
Akshan,MID,Bad / D,28.35,-2.19,45.43%,77.43%,1.57%,1.64%,2.04,14.23,Bronze
Alistar,SUPPORT,Weak / C,39.76,+0.43,47.58%,93.97%,3.13%,1.32%,2.41,14.23,Bronze
Ambessa,TOP,God / S+,87.27,+12.01,48.96%,61.63%,8.74%,45.92%,1.86,14.23,Bronze
