Jinx,ADC,Good / A,53.29,-7.23,48.22%,97.55%,10.10%,1.88%,2.04,14.2,Iron
K'Sante,TOP,Fair / B,42.26,+13.59,46.54%,91.76%,4.64%,3.60%,1.76,14.2,Iron
Kai'Sa,ADC,Fair / B,37.68,-12.14,45.37%,94.99%,8.80%,2.43%,2.02,14.2,Iron
Kalista,ADC,Fair / B,40.64,+9.67,47.63%,91.06%,2.29%,1.03%,2.00,14.2,Iron
Karma,MID,Strong / S,66.28,NEW,50.04%,18.87%,1.59%,2.59%,2.51,14.2,Iron
Karma,SUPPORT,Fair / B,45.03,+11.61,46.96%,73.42%,5.62%,2.59%,2.33,14.2,Iron
Karthus,JUNGLE,Fair / B,46.34,+8.48,47.79%,74.12%,1.70%,0.71%,2.14,14.2,Iron
Karthus,MID,Bad / D,25.90,-16.14,46.12%,10.55%,0.22%,0.71%,2.07,14.2,Iron
Kassadin,MID,Weak / C,36.34,-8.59,47.02%,95.27%,1.74%,1.33%,2.08,14.2,Iron
Katarina,MID,Good / A,52.04,-5.12,47.19%,95.04%,7.66%,9.39%,1.99,14.2,Iron
Kayle,TOP,Good / A,61.30,-8.88,50.62%,87.10%,3.66%,1.56%,1.71,14.2,Iron
Kayn,JUNGLE,Strong / S,66.40,-7.27,47.46%,97.19%,10.55%,8.77%,1.88,14.2,Iron
Kennen,MID,Strong / S,62.86,+10.20,51.06%,18.92%,0.34%,0.73%,2.09,14.2,Iron
Kennen,TOP,Weak / C,36.04,-3.61,47.11%,74.48%,1.44%,0.73%,1.71,14.2,Iron
Kha'Zix,JUNGLE,Good / A,50.25,-3.85,46.80%,98.97%,5.69%,4.38%,2.00,14.2,Iron
Kindred,JUNGLE,Weak / C,31.36,+1.91,45.13%,92.32%,3.01%,0.87%,1.71,14.2,Iron
Kled,TOP,Good / A,59.77,+7.93,50.56%,87.15%,1.40%,0.86%,2.07,14.2,Iron
Kog'Maw,ADC,Fair / B,48.09,-6.66,49.63%,85.03%,1.18%,0.39%,1.92,14.2,Iron
LeBlanc,MID,Weak / C,28.28,-2.21,44.75%,90.47%,3.33%,5.13%,2.31,14.2,Iron
Lee Sin,JUNGLE,Good / A,53.35,-2.66,44.91%,92.81%,9.52%,7.06%,2.18,14.2,Iron
Leona,SUPPORT,God / S+,74.46,-1.53,51.41%,98.45%,6.83%,5.71%,2.37,14.2,Iron
Lillia,JUNGLE,God / S+,94.70,+13.90,52.40%,93.22%,8.80%,12.22%,2.52,14.2,Iron
Lissandra,MID,Fair / B,50.13,+1.33,48.65%,86.00%,2.04%,1.22%,2.13,14.2,Iron
Lucian,ADC,Fair / B,49.93,-7.80,47.46%,94.09%,9.64%,4.46%,2.09,14.2,Iron
Lulu,SUPPORT,Weak / C,33.97,-2.05,45.54%,96.00%,3.28%,1.89%,2.53,14.2,Iron
Lux,SUPPORT,God / S+,84.30,+7.33,48.81%,75.53%,16.37%,22.73%,2.27,14.2,Iron
Lux,MID,Strong / S,71.90,+1.71,49.00%,21.45%,5.35%,22.73%,2.53,14.2,Iron
Malphite,TOP,God / S+,75.00,+1.87,50.51%,56.28%,5.49%,6.45%,2.36,14.2,Iron
Malphite,SUPPORT,Fair / B,45.57,+1.88,48.58%,26.54%,2.06%,6.45%,2.07,14.2,Iron
Malzahar,MID,Strong / S,69.27,+1.11,50.44%,87.22%,4.09%,7.91%,2.15,14.2,Iron
Maokai,SUPPORT,God / S+,88.97,+19.40,53.82%,80.65%,6.25%,3.89%,2.56,14.2,Iron
Maokai,JUNGLE,Strong / S,65.71,+10.60,50.56%,12.97%,0.91%,3.89%,2.80,14.2,Iron
Master Yi,JUNGLE,God / S+,78.11,-6.91,48.98%,96.09%,10.55%,22.18%,1.78,14.2,Iron
Milio,SUPPORT,Good / A,61.24,-10.23,49.14%,99.10%,3.78%,1.76%,3.09,14.2,Iron
Miss Fortune,ADC,God / S+,95.60,-3.04,52.05%,94.97%,22.31%,20.89%,2.25,14.2,Iron
Mordekaiser,TOP,God / S+,88.57,-7.16,50.39%,87.33%,11.61%,17.31%,1.82,14.2,Iron
Morgana,SUPPORT,God / S+,82.86,-5.73,50.01%,91.32%,11.00%,32.28%,2.35,14.2,Iron
Naafiri,MID,Good / A,51.17,+6.46,49.15%,74.39%,2.23%,2.11%,1.97,14.2,Iron
Naafiri,JUNGLE,Bad / D,12.47,+1.13,42.66%,14.83%,0.43%,2.11%,1.73,14.2,Iron
Nami,SUPPORT,Good / A,52.02,-6.15,48.01%,98.91%,3.97%,0.32%,2.78,14.2,Iron
Nasus,TOP,Strong / S,68.94,+6.42,50.86%,85.83%,4.97%,5.28%,1.88,14.2,Iron
Nautilus,SUPPORT,Good / A,55.31,-7.92,47.88%,96.68%,8.24%,10.46%,2.16,14.2,Iron
Neeko,MID,Good / A,60.16,+3.49,49.35%,42.71%,3.37%,4.50%,2.21,14.2,Iron
Neeko,SUPPORT,Fair / B,40.22,-9.93,47.27%,50.89%,3.71%,4.50%,1.99,14.2,Iron
Nidalee,SUPPORT,Fair / B,40.69,+24.90,48.49%,10.66%,0.16%,0.40%,2.02,14.2,Iron
Nidalee,JUNGLE,Bad / D,9.25,+5.03,41.15%,79.08%,1.37%,0.40%,1.93,14.2,Iron
Nilah,ADC,God / S+,73.12,+12.58,53.99%,97.02%,2.78%,4.43%,2.06,14.2,Iron
Nocturne,JUNGLE,God / S+,84.90,-9.88,50.35%,98.50%,9.54%,17.24%,2.23,14.2,Iron
Nunu,JUNGLE,Weak / C,31.77,-14.25,44.09%,94.54%,4.16%,0.76%,1.97,14.2,Iron
Olaf,TOP,Weak / C,30.07,-4.55,46.38%,84.03%,1.72%,1.55%,1.51,14.2,Iron
Olaf,JUNGLE,Bad / D,7.14,-2.92,41.95%,12.71%,0.26%,1.55%,1.61,14.2,Iron
Orianna,MID,Weak / C,33.76,-14.01,45.78%,91.79%,2.68%,1.03%,2.31,14.2,Iron
Ornn,TOP,Good / A,58.24,-7.48,49.49%,88.00%,2.74%,0.83%,2.14,14.2,Iron
Pantheon,MID,Good / A,50.98,-1.21,48.62%,28.54%,2.89%,5.70%,2.06,14.2,Iron
Pantheon,SUPPORT,Fair / B,46.89,+1.89,48.46%,40.16%,3.97%,5.70%,1.88,14.2,Iron
Pantheon,TOP,Weak / C,28.77,-8.94,45.18%,23.24%,2.42%,5.70%,1.75,14.2,Iron
Poppy,TOP,Good / A,59.18,+18.56,50.48%,27.71%,0.94%,0.92%,2.16,14.2,Iron
Poppy,JUNGLE,Good / A,52.10,+2.19,48.11%,61.99%,1.85%,0.92%,2.48,14.2,Iron
Pyke,SUPPORT,Fair / B,44.38,-3.87,46.64%,95.39%,7.27%,14.09%,1.91,14.2,Iron
Qiyana,MID,Bad / D,16.87,+6.30,44.95%,86.11%,2.03%,0.51%,1.82,14.2,Iron
Quinn,TOP,Weak / C,29.21,-9.66,45.97%,73.78%,1.60%,1.40%,1.64,14.2,Iron
Rakan,SUPPORT,Good / A,56.10,-14.43,48.75%,98.32%,4.83%,1.26%,2.56,14.2,Iron
Rammus,JUNGLE,God / S+,82.17,+6.80,52.55%,92.33%,3.59%,9.80%,2.68,14.2,Iron
Rek'Sai,JUNGLE,Bad / D,17.23,-3.34,43.30%,88.09%,0.75%,0.29%,1.80,14.2,Iron
Rell,SUPPORT,Good / A,60.84,+3.17,50.45%,83.27%,2.51%,0.99%,2.47,14.2,Iron
Rell,JUNGLE,Good / A,53.88,+21.77,48.61%,15.18%,0.53%,0.99%,2.72,14.2,Iron
Renata Glasc,SUPPORT,Fair / B,46.91,-4.55,48.60%,98.15%,1.62%,0.50%,2.32,14.2,Iron
Renekton,TOP,Bad / D,22.22,-15.06,44.33%,90.73%,2.56%,1.81%,1.60,14.2,Iron
Rengar,JUNGLE,Weak / C,34.49,+0.82,44.77%,88.61%,4.48%,5.53%,1.77,14.2,Iron
Riven,TOP,Weak / C,29.79,-3.41,44.86%,89.81%,4.22%,1.40%,1.62,14.2,Iron
Rumble,MID,Good / A,57.60,-4.74,50.44%,11.98%,0.35%,1.39%,2.05,14.2,Iron
Rumble,TOP,Weak / C,32.95,-13.56,46.17%,78.19%,2.17%,1.39%,1.72,14.2,Iron
Ryze,TOP,Good / A,51.10,+22.99,50.20%,14.01%,0.27%,0.29%,1.80,14.2,Iron
Ryze,MID,Bad / D,24.12,-15.75,45.89%,80.52%,1.42%,0.29%,1.91,14.2,Iron
Samira,ADC,Good / A,58.00,-3.09,48.68%,97.70%,9.34%,25.69%,2.02,14.2,Iron
Sejuani,JUNGLE,Good / A,53.64,+6.42,48.12%,89.97%,2.24%,0.31%,2.54,14.2,Iron
Senna,SUPPORT,Strong / S,62.65,+11.71,48.27%,84.95%,10.12%,6.92%,2.36,14.2,Iron
Senna,ADC,Good / A,57.60,NEW,49.59%,11.70%,1.53%,6.92%,2.66,14.2,Iron
Seraphine,SUPPORT,Fair / B,46.98,-2.40,47.16%,85.86%,6.30%,2.79%,2.26,14.2,Iron
Sett,TOP,Strong / S,69.82,-0.80,50.43%,87.19%,7.32%,3.89%,1.66,14.2,Iron
Shaco,SUPPORT,Good / A,58.56,+6.35,50.68%,15.54%,1.45%,22.35%,2.21,14.2,Iron
Shaco,JUNGLE,Good / A,51.18,-4.49,45.59%,76.59%,6.30%,22.35%,2.15,14.2,Iron
Shen,TOP,Good / A,62.16,+0.96,49.07%,74.55%,2.47%,0.33%,2.66,14.2,Iron
Shen,SUPPORT,Fair / B,45.63,+0.64,48.41%,16.53%,0.52%,0.33%,2.53,14.2,Iron
Shyvana,JUNGLE,Fair / B,40.75,-7.75,47.08%,86.07%,2.07%,0.58%,1.87,14.2,Iron
Singed,TOP,Good / A,60.46,-8.35,51.20%,79.82%,1.64%,1.07%,1.81,14.2,Iron
Sion,TOP,Good / A,53.49,-6.30,49.85%,71.57%,2.87%,1.82%,1.60,14.2,Iron
Sion,MID,Fair / B,46.88,-5.86,51.41%,13.78%,0.59%,1.82%,1.07,14.2,Iron
Sivir,ADC,Weak / C,34.92,+3.62,46.33%,95.16%,2.38%,0.54%,2.05,14.2,Iron
Skarner,TOP,Fair / B,43.43,+43.43,48.91%,12.73%,0.05%,0.17%,1.80,14.2,Iron
Skarner,JUNGLE,Fair / B,41.21,+3.44,47.73%,78.38%,0.47%,0.17%,1.98,14.2,Iron
Smolder,ADC,Fair / B,39.86,NEW,46.07%,76.57%,7.89%,5.00%,1.99,14.2,Iron
Smolder,MID,Bad / D,0.92,NEW,43.24%,14.05%,1.33%,5.00%,1.72,14.2,Iron
Sona,SUPPORT,Good / A,51.82,-2.58,48.63%,97.65%,2.66%,0.19%,2.63,14.2,Iron
Soraka,SUPPORT,Fair / B,44.24,-6.71,47.30%,97.15%,3.43%,1.34%,2.50,14.2,Iron
Swain,MID,God / S+,85.43,+9.61,52.74%,16.22%,1.18%,4.76%,2.52,14.2,Iron
Swain,SUPPORT,Strong / S,62.32,+5.45,50.16%,73.53%,4.93%,4.76%,2.28,14.2,Iron
Sylas,MID,Strong / S,65.14,+19.68,49.41%,78.07%,7.22%,7.39%,1.90,14.2,Iron
Sylas,JUNGLE,Bad / D,22.74,+7.40,44.19%,11.37%,0.88%,7.39%,1.83,14.2,Iron
Syndra,MID,Weak / C,35.37,-5.40,46.61%,91.63%,3.20%,2.87%,1.99,14.2,Iron
Tahm Kench,TOP,Strong / S,66.04,+3.82,50.17%,63.31%,3.12%,2.06%,2.36,14.2,Iron
Tahm Kench,SUPPORT,Fair / B,45.33,-7.12,48.58%,28.64%,1.24%,2.06%,2.24,14.2,Iron
Taliyah,MID,Fair / B,46.97,+7.99,49.07%,39.67%,0.48%,0.22%,2.01,14.2,Iron
Taliyah,JUNGLE,Bad / D,17.89,-4.59,43.20%,49.45%,0.67%,0.22%,1.92,14.2,Iron
Talon,JUNGLE,Weak / C,31.96,+3.41,45.78%,24.18%,0.88%,1.16%,1.95,14.2,Iron
Talon,MID,Weak / C,28.16,-3.16,46.13%,72.76%,2.76%,1.16%,1.86,14.2,Iron
Taric,SUPPORT,Strong / S,68.91,+7.59,52.02%,93.38%,1.21%,0.26%,2.61,14.2,Iron
Teemo,TOP,Strong / S,65.40,-24.67,48.38%,65.75%,7.86%,23.70%,1.65,14.2,Iron
Teemo,SUPPORT,Good / A,53.53,-23.38,50.36%,13.78%,1.71%,23.70%,1.79,14.2,Iron
Thresh,SUPPORT,Fair / B,46.34,-10.65,46.54%,95.70%,8.26%,2.87%,2.18,14.2,Iron
Tristana,ADC,Weak / C,32.49,-11.96,45.32%,82.30%,6.42%,3.93%,1.84,14.2,Iron
Tristana,MID,Weak / C,31.85,-8.22,47.28%,14.22%,1.22%,3.93%,1.80,14.2,Iron
Trundle,TOP,God / S+,93.50,+9.05,53.32%,73.41%,9.17%,17.30%,1.56,14.2,Iron
Trundle,JUNGLE,God / S+,75.71,+2.28,52.73%,24.32%,2.77%,17.30%,2.15,14.2,Iron
Tryndamere,TOP,Fair / B,42.33,-13.33,47.43%,77.03%,3.62%,3.57%,1.60,14.2,Iron
Tryndamere,JUNGLE,Weak / C,32.16,+7.76,46.27%,17.07%,0.66%,3.57%,1.79,14.2,Iron
Twisted Fate,MID,Good / A,57.85,+1.57,48.96%,76.07%,6.33%,3.20%,1.85,14.2,Iron
Twisted Fate,ADC,Good / A,53.74,NEW,50.83%,12.65%,1.18%,3.20%,1.90,14.2,Iron
Twitch,ADC,Fair / B,50.25,+1.14,48.57%,80.11%,4.69%,5.18%,2.16,14.2,Iron
Udyr,JUNGLE,Good / A,52.20,+4.22,48.83%,63.88%,2.58%,1.82%,1.98,14.2,Iron
Udyr,TOP,Fair / B,38.85,-4.34,47.45%,33.50%,1.51%,1.82%,1.76,14.2,Iron
Urgot,TOP,Good / A,53.84,-6.80,49.60%,91.22%,2.65%,1.45%,1.77,14.2,Iron
Varus,ADC,Good / A,51.42,-4.31,48.28%,90.40%,7.83%,2.05%,2.08,14.2,Iron
Vayne,ADC,Good / A,53.50,-0.94,48.79%,78.69%,8.43%,8.69%,1.93,14.2,Iron
Vayne,TOP,Fair / B,41.15,+2.93,48.07%,18.79%,1.80%,8.69%,1.60,14.2,Iron
Veigar,MID,Strong / S,70.47,+7.32,49.82%,78.83%,7.06%,5.55%,2.06,14.2,Iron
Vel'Koz,SUPPORT,Fair / B,46.14,-3.50,48.71%,72.23%,2.26%,0.70%,2.03,14.2,Iron
Vel'Koz,MID,Weak / C,36.74,-5.04,46.99%,22.94%,0.77%,0.70%,2.24,14.2,Iron
Vex,MID,Fair / B,44.11,-5.78,47.43%,91.16%,3.77%,3.84%,2.05,14.2,Iron
Vi,JUNGLE,Strong / S,68.45,-0.34,50.48%,94.51%,5.33%,1.18%,2.07,14.2,Iron
Viego,JUNGLE,Strong / S,68.00,+2.89,48.99%,96.38%,8.30%,2.64%,2.01,14.2,Iron
Viktor,MID,Good / A,59.28,+7.16,50.12%,92.26%,1.93%,0.80%,2.06,14.2,Iron
Vladimir,MID,Fair / B,43.29,-14.43,47.58%,82.03%,3.46%,5.12%,1.99,14.2,Iron
Vladimir,TOP,Bad / D,21.80,-10.62,44.82%,15.82%,0.67%,5.12%,1.74,14.2,Iron
Volibear,TOP,Fair / B,48.68,+12.08,48.79%,69.64%,3.61%,1.64%,1.53,14.2,Iron
Volibear,JUNGLE,Weak / C,36.43,+0.53,46.63%,25.70%,1.22%,1.64%,1.88,14.2,Iron
Warwick,JUNGLE,God / S+,74.52,+3.44,49.76%,87.21%,9.06%,8.75%,1.92,14.2,Iron
Warwick,TOP,Good / A,54.17,+8.31,50.21%,11.67%,1.37%,8.75%,1.78,14.2,Iron
Wukong,TOP,Fair / B,38.99,+7.89,47.90%,17.43%,0.42%,0.43%,1.81,14.2,Iron
Wukong,JUNGLE,Weak / C,34.72,-18.09,45.88%,75.26%,1.52%,0.43%,2.01,14.2,Iron
Xayah,ADC,Weak / C,35.41,-6.22,46.30%,97.84%,4.21%,1.04%,1.92,14.2,Iron
Xerath,MID,Strong / S,65.12,-2.46,49.49%,33.29%,2.06%,8.01%,2.58,14.2,Iron
Xerath,SUPPORT,Good / A,56.95,+2.79,49.39%,64.20%,3.91%,8.01%,2.38,14.2,Iron
Xin Zhao,JUNGLE,Good / A,60.52,-6.75,48.96%,90.65%,5.55%,2.09%,1.99,14.2,Iron
Yasuo,MID,God / S+,91.66,+13.20,49.64%,66.37%,14.48%,27.68%,1.64,14.2,Iron
Yasuo,ADC,Good / A,51.05,-0.23,49.83%,14.73%,3.27%,27.68%,1.77,14.2,Iron
Yasuo,TOP,Fair / B,38.79,-4.79,46.70%,16.84%,3.55%,27.68%,1.41,14.2,Iron
Yone,MID,God / S+,74.61,+7.43,49.46%,55.62%,10.60%,17.32%,1.74,14.2,Iron
Yone,TOP,Good / A,55.42,-0.77,47.37%,39.53%,7.75%,17.32%,1.50,14.2,Iron
Yorick,TOP,Good / A,56.65,-8.76,50.28%,88.22%,3.58%,4.87%,1.49,14.2,Iron
Yuumi,SUPPORT,Good / A,50.85,-6.04,44.89%,97.33%,5.41%,3.42%,4.33,14.2,Iron
Zac,TOP,God / S+,76.53,+9.12,52.13%,22.82%,0.93%,1.12%,2.78,14.2,Iron
Zac,JUNGLE,God / S+,74.38,+13.85,50.82%,65.38%,2.45%,1.12%,3.12,14.2,Iron
Zed,MID,Good / A,53.50,+3.88,46.37%,87.93%,8.87%,25.42%,1.94,14.2,Iron
Zeri,ADC,Weak / C,29.99,-2.82,45.52%,93.55%,1.71%,0.46%,2.03,14.2,Iron
Ziggs,ADC,Fair / B,39.97,-3.93,47.72%,45.61%,1.34%,0.80%,2.00,14.2,Iron
Ziggs,MID,Weak / C,35.52,-4.28,47.33%,32.02%,0.93%,0.80%,2.02,14.2,Iron
Ziggs,SUPPORT,Bad / D,26.70,+4.29,46.17%,19.14%,0.53%,0.80%,1.90,14.2,Iron
Zilean,SUPPORT,Fair / B,46.95,+11.28,48.44%,88.06%,1.31%,0.36%,2.50,14.2,Iron
Zoe,SUPPORT,Weak / C,35.91,+7.23,47.63%,14.03%,0.37%,1.44%,2.00,14.2,Iron
Zoe,MID,Bad / D,26.89,+5.01,45.58%,82.55%,2.19%,1.44%,2.08,14.2,Iron
Zyra,SUPPORT,God / S+,77.16,+8.90,52.37%,91.70%,5.99%,7.53%,2.21,14.2,Iron
Aatrox,TOP,God / S+,83.96,+3.85,49.25%,95.38%,10.64%,18.96%,1.87,14.2,Bronze
Ahri,MID,Good / A,49.60,-6.23,47.72%,93.39%,5.83%,2.56%,2.28,14.2,Bronze
Akali,MID,God / S+,78.47,-8.10,49.26%,78.39%,9.86%,25.02%,2.26,14.2,Bronze
Akali,TOP,Fair / B,39.56,-7.39,46.85%,20.62%,2.77%,25.02%,1.94,14.2,Bronze
